Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Seniority_Days,ChildrenTotal,HasChildren,TotalSpend,TotalPurchases,TotalCampaignsAccepted,WebEngagement,R_Score,F_Score,M_Score,RFM_Score,RFM_Segmento
Graduation,Partner,0.014781719902183344,1,0,-1.3183959413558184,-0.8900886724396697,-0.5363787399727444,-0.7260632747815089,-0.6885269606143783,-0.6089501046288593,-0.8281107128756969,-0.6955443423375082,-1.1160382367805681,-0.9430330357992737,-1.1749144980338426,0.6900381319481593,0,0,0,0,0,0,0,-1.2067938687816717,-0.6308850056466254,1,1,-0.9750846392884616,-1.424469133686558,-0.43950346739455076,0.14285714285714285,4,1,1,6,Potencial
Undergraduate,Partner,-2.1405238825467405,0,0,0.3406476251957883,-0.8871210255276056,-0.2596004797456162,-0.7032676955491146,-0.4866763825409659,-0.633133769048936,-0.5390415153751333,-0.6955443423375082,-0.7557908732470175,-0.9430330357992737,-0.8666743426128664,1.104545379136241,0,0,0,0,0,0,0,-0.608543995897512,1.1846422043968776,0,0,-0.9052190854449625,-1.162163098558478,-0.43950346739455076,0.25,2,1,1,4,Em risco
Graduation,Alone,0.5544816569650151,0,0,1.1356060008350999,-0.3292034060595728,0.8726742211835449,1.4349576364494687,3.440234863614512,2.0512529815795677,-0.26924359770794065,-0.6955443423375082,-0.39554350971346697,0.4892185032132751,0.6745264344920149,-1.382498103992249,0,0,0,0,0,0,0,0.8443485525354476,-0.6308850056466254,0,0,0.8264485705331927,0.14936707708192257,-0.43950346739455076,1.5,1,3,4,8,Leais
Postgraduate,Alone,0.3759405124227834,1,1,0.13326717937683746,-0.21346517648907665,-0.6118637200346885,-0.5117848299970027,-0.6334768029579931,-0.5363991113686295,-0.5775840750418751,0.36010788256082454,0.6851985808871848,-0.5849701510461365,-0.25019403177091387,0.2755308847600777,0,0,0,0,0,0,0,1.4425984254196074,-0.6308850056466254,2,1,-0.49101615908707524,0.0182140595178825,-0.43950346739455076,1.0,2,2,2,6,Potencial
Graduation,Partner,-1.6638156295327853,0,0,-0.3851839351705396,-0.8960239662637977,-0.3099237997869122,-0.6759130004702415,-0.5784266453016079,-0.633133769048936,-0.7510255935422133,-0.6955443423375082,-1.1160382367805681,-0.9430330357992737,-0.8666743426128664,1.104545379136241,0,0,0,0,0,0,0,-1.5486509390011916,1.3528381857088096,0,0,-0.930171068960498,-1.293316116122518,-0.43950346739455076,0.125,3,1,1,5,Em risco
Postgraduate,Alone,1.513770269133075,0,0,-0.9036350497179166,2.0805258865363987,-0.10863051962172801,-0.2291196475153136,0.3941261399611975,0.987171747096197,0.019825599792622918,-0.6955443423375082,1.0454459444207354,1.2053442727195496,1.9074870561759198,-0.9679908568041674,0,0,1,1,0,0,1,1.9553840307488872,1.1302258575018407,0,0,1.180766736453795,1.4608972527223232,2.505964047523749,2.3333333333333335,4,4,4,12,Campeões
Graduation,Partner,-0.4735251559836374,1,1,0.06414036410385386,-0.7476416206605975,-0.5363787399727444,-0.6667947687772838,-0.6518268555101215,-0.34292979600801665,-0.7702968733755842,0.36010788256082454,-0.39554350971346697,-0.9430330357992737,-0.8666743426128664,1.104545379136241,0,0,0,0,0,0,0,-0.9504010661170318,0.9818176386971946,2,1,-0.8469977905753799,-0.7687040458663579,-0.43950346739455076,0.375,2,2,2,6,Potencial
Graduation,Partner,-0.6720120494812529,0,0,-1.007325272627392,-0.6556445663866133,-0.5363787399727444,-0.5801715676941855,2.063980922204882,-0.3671134604280933,-0.30778615737468246,-0.16771822988834184,-0.035296146179916395,-0.5849701510461365,0.05804612365006237,0.6900381319481593,0,0,0,0,0,0,0,1.9553840307488872,1.550715810781671,0,0,-0.4793719001131588,-0.2440919756101976,-0.43950346739455076,0.5714285714285714,4,2,2,8,Leais
Postgraduate,Partner,1.2320547638143322,0,1,1.446676669563526,2.0983317680087827,1.3507457615758574,1.5170217216860882,-0.6885269606143783,-0.27037880274778686,2.5443632579642115,-0.16771822988834184,2.4864353985549377,0.4892185032132751,0.982766589912991,-0.13897636242800399,0,0,0,1,0,0,0,1.6989912280842474,0.5168052197759705,1,1,1.9576051565707966,1.4608972527223232,1.033230290064599,2.2,1,4,4,9,Leais
Undergraduate,Alone,-0.8636077109796847,1,0,1.273859631381067,-0.8930563193517337,-0.23443881972496813,-0.6667947687772838,-0.13802538405052622,-0.07690948738717396,-0.09580207920760252,-0.16771822988834184,-0.7557908732470175,-0.5849701510461365,-0.8666743426128664,0.2755308847600777,0,0,0,0,0,0,0,-1.3777224038914317,1.234111610665093,1,1,-0.7854495645703927,-0.8998570634303978,-0.43950346739455076,0.3333333333333333,1,1,2,4,Em risco
Graduation,Partner,-0.706953507505283,0,0,-0.2814937122610642,-0.6497092725624853,-0.6118637200346885,-0.4206025130674256,0.5776266654824815,0.2616618144938986,0.07763943929273563,-0.6955443423375082,-0.035296146179916395,-0.2269072662929993,-0.25019403177091387,1.104545379136241,0,0,0,0,0,0,0,-1.1213296012267917,1.6644954451985663,0,0,-0.48103536568086114,-0.37524499317423765,-0.43950346739455076,0.5,3,2,2,7,Potencial
Graduation,Partner,-2.3857449761514964,1,0,-0.24693030462457238,-0.9019592600879257,-0.6370253800553365,7.1110568653156445,-0.6701769080622499,-0.633133769048936,-0.8281107128756969,6.6940212319508205,-1.4762856003141187,9.082727737288568,-1.7913948088757952,-1.7970053511803308,0,0,0,0,0,0,0,-0.8649367985621519,0.9175074105485147,1,1,1.8711049470502739,3.6904985513110042,-0.43950346739455076,0.0,3,4,4,11,Campeões
Postgraduate,Partner,0.3396887497228522,0,1,0.4789012557417555,1.6680229657595023,-0.6621870400759845,-0.36133400706320046,-0.6885269606143783,-0.6573174334690126,-0.4812276758750206,0.36010788256082454,-0.7557908732470175,0.1311556184601379,0.982766589912991,1.104545379136241,0,1,0,0,0,0,0,1.6989912280842474,0.9867645793240162,1,1,0.610198046731886,0.2805200946459626,1.033230290064599,0.25,2,3,3,8,Leais
Postgraduate,Partner,0.6656634352053664,0,1,-1.6985934253572281,0.23464950723258804,-0.6621870400759845,-0.2883881535195387,-0.30317585701968186,0.11655982797343893,-0.7510255935422133,0.36010788256082454,0.6851985808871848,-0.2269072662929993,0.982766589912991,-0.5534836096160857,0,0,0,0,0,0,0,1.2716698903098476,-0.9128606213754529,1,1,-0.10176521624472339,0.6739791473380827,-0.43950346739455076,1.5,4,3,3,10,Campeões
Graduation,Partner,-0.5298682570473859,0,1,0.6862817015607063,-0.10366224074270848,-0.5867020600140405,-0.6303218420054529,0.027125088918629407,-0.5122154469485529,1.0604747107946517,2.47141233235749,1.0454459444207354,-0.5849701510461365,-0.25019403177091387,1.104545379136241,0,0,0,0,0,0,0,1.5280626929744874,0.5662746260441858,1,1,-0.26811177301495925,0.6739791473380827,-0.43950346739455076,0.875,2,3,3,8,Leais
Graduation,Alone,-1.6023768991738656,0,0,1.3775498542905424,-0.8871210255276056,-0.5615403999933924,-0.6394400736984107,-0.4132761723324523,-0.3671134604280933,-0.596855354875246,-0.16771822988834184,-0.7557908732470175,-0.5849701510461365,-0.8666743426128664,0.6900381319481593,0,0,0,0,0,0,0,-0.0102941230133521,0.9372951730558009,0,0,-0.8819305674971295,-0.8998570634303978,-0.43950346739455076,0.2857142857142857,1,1,2,4,Em risco
Graduation,Partner,0.08500434456992163,1,1,-1.560339794811261,-0.3915239912129169,-0.5615403999933924,-0.6166444944660164,-0.6334768029579931,-0.5122154469485529,-0.0572595195408607,0.8879339950099909,0.3249512173536342,-0.5849701510461365,-0.5584341871918901,0.6900381319481593,0,0,0,0,0,0,0,-0.608543995897512,0.21998878216667844,2,1,-0.5791798341753003,-0.11293895804615756,-0.43950346739455076,0.7142857142857143,4,2,2,8,Leais
Graduation,Alone,0.014781719902183344,1,0,-1.0418886802638838,-0.8900886724396697,-0.6370253800553365,-0.7397406223209455,-0.6334768029579931,5.702986309011136,6.1288213069712,-1.2233704547866746,8.250393215091746,-0.9430330357992737,-1.7913948088757952,-1.7970053511803308,0,0,0,0,0,0,0,-1.4631866714463115,0.6948950823415457,1,1,0.052937081551595946,1.5920502702863633,-0.43950346739455076,27.0,4,4,3,11,Campeões
Graduation,Partner,-0.6428941677945611,1,0,-0.7999448268084413,-0.7980916181656855,-0.6118637200346885,-0.5619351043082701,-0.32152590957181026,-0.14946048064740378,-0.6546691943753588,-0.16771822988834184,-0.7557908732470175,-0.5849701510461365,-0.5584341871918901,-0.9679908568041674,0,0,0,0,0,0,0,-1.7195794741109516,0.2002010196593923,1,1,-0.7887764957057974,-0.7687040458663579,-0.43950346739455076,0.6666666666666666,3,2,2,7,Potencial
Postgraduate,Partner,1.601997450643751,0,0,1.619493707745985,1.1249435808517894,1.8539789619888178,2.8984338231691815,-0.30317585701968186,0.9388044182560438,-0.8473819927090678,-0.6955443423375082,0.6851985808871848,2.2795329269789613,1.2910067453339673,-1.382498103992249,0,0,1,0,0,0,0,0.3315629472061678,-0.6655135900343762,0,0,1.7746239441235372,1.4608972527223232,1.033230290064599,3.0,1,4,4,9,Leais
Postgraduate,Alone,-1.9716886985667395,0,0,-0.5234375657165068,-0.8811857317034777,-0.5615403999933924,-0.7078268113955936,-0.6518268555101215,-0.6089501046288593,-0.7702968733755842,-0.16771822988834184,-0.39554350971346697,-0.9430330357992737,-0.8666743426128664,-0.13897636242800399,0,0,0,0,0,0,0,-1.7195794741109516,-1.5609098434890738,0,0,-0.9567865180437356,-0.8998570634303978,-0.43950346739455076,0.6,3,1,1,5,Em risco
Postgraduate,Partner,-0.6302764190636614,0,0,0.2369574022863129,-0.5725504528488212,-0.23443881972496813,-0.5528168726153124,-0.0646251738420126,-0.12527681622732717,0.8677619124609427,-0.6955443423375082,-0.7557908732470175,0.8472813879664123,-0.8666743426128664,-0.9679908568041674,0,0,0,0,0,0,0,0.5024914823159278,0.29913983219582296,0,0,-0.4777084345454564,-0.5063980107382777,-0.43950346739455076,0.6666666666666666,2,2,2,6,Potencial
Graduation,Partner,-0.5367109592437586,0,1,-0.6271277886259822,-0.5784857466729492,-0.6621870400759845,-0.7306223906279878,-0.6518268555101215,-0.6573174334690126,-0.7895681532089551,-0.16771822988834184,-0.7557908732470175,-0.5849701510461365,-0.5584341871918901,-0.13897636242800399,0,1,0,0,0,0,0,-0.09575839056823207,1.3528381857088096,1,1,-0.8070746169505234,-0.7687040458663579,1.033230290064599,0.4,3,2,2,7,Potencial
Postgraduate,Alone,-0.24252329460254948,0,2,-1.4220861642652938,-0.6200328034418453,-0.36024711982820823,-0.3157428485984119,-0.08297522639414101,-0.12527681622732717,-0.01871695987411889,1.9435862199083236,-0.035296146179916395,-0.5849701510461365,0.05804612365006237,0.2755308847600777,0,0,0,0,0,0,1,1.4425984254196074,1.2588463137992005,2,1,-0.5043238836286942,0.2805200946459626,-0.43950346739455076,0.6666666666666666,4,3,2,9,Leais
Postgraduate,Partner,0.8274132679749391,0,0,-1.560339794811261,0.5254789046148605,0.19330940062604826,1.393925593831159,1.4951292930889015,0.987171747096197,-0.42341383637490787,-0.6955443423375082,-0.39554350971346697,0.8472813879664123,0.982766589912991,0.6900381319481593,0,0,0,0,0,0,0,1.9553840307488872,0.6948950823415457,0,0,0.9828143338972143,0.4116731122100027,-0.43950346739455076,0.42857142857142855,4,3,4,11,Campeões
Postgraduate,Alone,-0.10765897259035549,1,1,0.20239399464982108,-0.7862210305174295,-0.6621870400759845,-0.6667947687772838,-0.6518268555101215,-0.633133769048936,-0.7895681532089551,-0.6955443423375082,-0.7557908732470175,-0.9430330357992737,-0.8666743426128664,0.6900381319481593,0,0,0,0,0,0,0,1.5280626929744874,-0.24502363675454575,2,1,-0.8985652231741531,-1.162163098558478,-0.43950346739455076,0.2857142857142857,2,1,1,4,Em risco
Postgraduate,Partner,0.7641304051091957,0,1,-0.4197473428070314,1.1783612252689415,-0.23443881972496813,-0.06499147704207478,-0.6885269606143783,-0.4638481181083997,-0.17288719854108614,1.4157601074591573,0.3249512173536342,1.2053442727195496,1.9074870561759198,-1.382498103992249,0,0,0,0,0,0,0,-0.09575839056823207,-0.8584442744804159,1,1,0.5120535782374469,1.723203287850403,-0.43950346739455076,2.5,3,4,3,10,Campeões
Undergraduate,Partner,-1.3534675405554624,1,0,0.928225555016149,-0.8871210255276056,-0.5867020600140405,-0.6895903480096781,-0.4132761723324523,-0.48803178252847634,-0.15361591870771524,0.36010788256082454,-0.39554350971346697,-0.5849701510461365,-1.1749144980338426,0.6900381319481593,0,0,0,0,0,0,0,-0.608543995897512,-0.2648113992618319,1,1,-0.8719497740909153,-0.7687040458663579,-0.43950346739455076,0.42857142857142855,1,2,2,5,Em risco
Graduation,Alone,-0.44542640015597984,0,1,1.7231839306554604,-0.7417063268364694,-0.6621870400759845,-0.7260632747815089,-0.6518268555101215,-0.6573174334690126,-0.7702968733755842,-0.16771822988834184,-1.1160382367805681,-0.5849701510461365,-0.8666743426128664,-0.13897636242800399,0,0,0,0,0,0,0,-0.352151193232872,-1.0662157808069204,1,1,-0.8952382920387484,-1.031010080994438,-0.43950346739455076,0.2,1,1,1,3,Inativos
Postgraduate,Alone,-0.12906061563007393,0,0,0.13326717937683746,0.39193479357198024,-0.46089375991080034,0.1857598945142623,2.247481447726166,0.5276821231147413,-0.037988239707489796,-0.16771822988834184,1.0454459444207354,2.6375958117320986,-0.25019403177091387,0.2755308847600777,1,0,0,0,0,0,1,2.211776833413527,0.7888869542511548,0,0,0.49375545699272094,1.198591217594243,1.033230290064599,1.1666666666666667,2,4,3,9,Leais
Graduation,Partner,1.3784206490927695,0,1,-1.5949032024477527,0.3444524429789562,1.250099121493265,1.6902681238522848,0.8161773486601508,3.647374833304624,1.1182885502947646,-0.16771822988834184,1.405693307954286,1.2053442727195496,-0.25019403177091387,-0.5534836096160857,0,0,0,0,0,0,0,-0.9504010661170318,0.3585031197176814,1,1,1.3138439818699836,0.8051321649021228,-0.43950346739455076,2.0,4,3,4,11,Campeões
Postgraduate,Partner,-1.5067731876358943,1,0,1.3429864466540506,-0.8663474971431576,-0.6370253800553365,-0.6212036103124953,-0.6334768029579931,-0.6573174334690126,-0.7124830338754715,-0.16771822988834184,-0.7557908732470175,-0.9430330357992737,-0.8666743426128664,1.104545379136241,0,0,0,0,0,0,0,-1.3777224038914317,0.595956269805115,1,1,-0.9185268099865814,-1.031010080994438,-0.43950346739455076,0.25,1,1,1,3,Inativos
Graduation,Partner,-1.43713292060189,0,1,-1.560339794811261,-0.8782180847914136,-0.6621870400759845,-0.7260632747815089,-0.6334768029579931,-0.633133769048936,-0.7895681532089551,-0.6955443423375082,-1.4762856003141187,-0.9430330357992737,-0.8666743426128664,-0.13897636242800399,0,0,0,0,0,0,0,1.0152770876452075,0.9818176386971946,1,1,-0.9700942425853545,-1.424469133686558,-0.43950346739455076,0.0,4,1,1,6,Potencial
Postgraduate,Alone,0.16876678422197158,0,0,1.0664791855621163,-0.6645475071228053,-0.38540877984885624,-0.5254621775364393,-0.6334768029579931,-0.6089501046288593,-0.09580207920760252,-0.6955443423375082,-1.1160382367805681,0.1311556184601379,-0.5584341871918901,-1.382498103992249,0,0,0,0,0,0,0,0.8443485525354476,-0.58141559937841,0,0,-0.6972858894821677,-0.7687040458663579,-0.43950346739455076,0.5,1,2,2,5,Em risco
Postgraduate,Partner,-2.1405238825467405,1,0,-1.0418886802638838,-0.8960239662637977,-0.6370253800553365,-0.7078268113955936,-0.6334768029579931,-0.6089501046288593,-0.616126634708617,0.36010788256082454,-0.7557908732470175,-0.9430330357992737,-0.8666743426128664,-0.13897636242800399,0,0,0,0,0,0,0,-0.5230797283426319,-0.4132196180664779,1,1,-0.9551230524760332,-0.8998570634303978,-0.43950346739455076,0.4,4,2,1,7,Potencial
Graduation,Alone,1.3750235628959888,0,0,0.7899719244701817,-0.5399063368161171,3.464325203310292,0.4593068453029937,3.476934968718769,0.0681924991332857,2.5058206982974696,-0.6955443423375082,-0.7557908732470175,0.4892185032132751,0.982766589912991,-1.7970053511803308,0,0,0,0,0,0,0,-0.608543995897512,-1.7439466466814706,0,0,0.6301596335443144,0.14936707708192257,-0.43950346739455076,2.0,2,3,3,8,Leais
Undergraduate,Partner,-2.1405238825467405,0,0,-0.8690716420814248,-0.8960239662637977,-0.2092771597043201,-0.6895903480096781,-0.4132761723324523,-0.12527681622732717,0.11618199895947744,0.36010788256082454,-0.39554350971346697,-0.5849701510461365,-0.8666743426128664,1.5190526263243227,0,0,0,0,0,0,1,-2.3178293469951115,1.2044299669041636,0,0,-0.8037476858151187,-0.6375510283023178,-0.43950346739455076,0.3333333333333333,4,2,2,8,Leais
Graduation,Partner,-0.4794457919265981,1,0,1.4812400772000178,-0.8663474971431576,-0.5112170799520964,-0.6850312321631993,-0.6334768029579931,-0.5363991113686295,-0.596855354875246,-0.6955443423375082,-0.7557908732470175,-0.9430330357992737,-1.1749144980338426,1.9335598735124044,0,0,0,0,0,0,0,0.07517014454152787,0.23482960404714304,1,1,-0.9151998788511767,-1.293316116122518,-0.43950346739455076,0.2,1,1,1,3,Inativos
Graduation,Alone,0.014781719902183344,2,1,1.619493707745985,-0.7624798552209174,-0.5363787399727444,-0.534580409229397,-0.5784266453016079,-0.4154807892682465,-0.7124830338754715,0.36010788256082454,-0.7557908732470175,-0.5849701510461365,-0.5584341871918901,0.2755308847600777,0,0,0,0,0,0,0,1.5280626929744874,-0.8633912151072375,3,1,-0.800420754679714,-0.6375510283023178,-0.43950346739455076,0.3333333333333333,1,2,2,5,Em risco
Postgraduate,Partner,1.0163397903187574,1,1,-0.35062052753404777,1.546349442364878,0.5958959609564166,0.6918217534734153,0.22897566699204186,0.2616618144938986,-0.11507335904097342,3.5270645572558226,0.3249512173536342,-0.2269072662929993,1.9074870561759198,1.104545379136241,0,0,0,0,0,0,0,1.2716698903098476,1.2093769075309853,2,1,1.1874205987246045,1.723203287850403,-0.43950346739455076,0.625,3,4,4,11,Campeões
Graduation,Alone,0.6735252632607732,0,1,-0.6962546038989659,-0.1778534135443086,-0.18411549968367208,-0.18352848905052505,-0.009575016185627401,0.9629880826761203,-0.5775840750418751,-0.6955443423375082,-0.035296146179916395,-0.2269072662929993,1.2910067453339673,-1.382498103992249,0,0,0,0,0,0,0,1.0152770876452075,-1.5114404372208585,1,1,-0.16331344224971064,0.2805200946459626,-0.43950346739455076,2.0,3,3,3,9,Leais
Postgraduate,Partner,1.3362967802526886,0,0,-1.6294666100842445,1.0240435858416133,0.26879438068799233,2.802692390393126,-0.19307554170691144,3.3813545246837813,-0.23070103804119885,-0.6955443423375082,0.6851985808871848,2.2795329269789613,2.2157272115968962,-0.9679908568041674,0,0,0,0,0,0,0,0.41702721476104776,1.6496546233181018,0,0,1.8095567210452868,1.8543563054144432,-0.43950346739455076,2.0,4,4,4,12,Campeões
Graduation,Alone,-0.7676157610192241,1,0,0.16783058701332929,-0.8693151440552216,-0.5112170799520964,-0.662235652930805,-0.13802538405052622,-0.633133769048936,-0.7895681532089551,-0.16771822988834184,-0.7557908732470175,-0.9430330357992737,-0.8666743426128664,0.6900381319481593,0,0,0,0,0,0,0,-0.6940082634523919,0.9372951730558009,1,1,-0.8869209642002366,-1.031010080994438,-0.43950346739455076,0.2857142857142857,2,1,2,5,Em risco
Graduation,Alone,1.5031907721202435,0,0,0.16783058701332929,0.6085730181526526,2.3572121624017783,1.7540957457029887,2.1740812375176524,0.3100291433340518,3.79699644713332,-0.6955443423375082,-0.035296146179916395,2.2795329269789613,0.3662862790710386,-1.7970053511803308,1,0,0,1,0,0,1,-0.6940082634523919,-1.6400608935182184,0,0,1.6831333378999072,0.8051321649021228,2.505964047523749,4.0,2,3,4,9,Leais
Graduation,Partner,0.7165711983542659,1,1,0.2715208099228047,0.06846128015700378,-0.4357320998901523,-0.1880876048970039,-0.4683263299888375,-0.07690948738717396,1.2531875091283606,2.47141233235749,-0.035296146179916395,-0.2269072662929993,1.2910067453339673,-0.9679908568041674,0,0,0,0,0,0,0,-0.7794725310072719,0.1408377321375339,2,1,0.0013696489528228315,1.067438200030203,-0.43950346739455076,1.3333333333333333,2,4,3,9,Leais
Postgraduate,Partner,1.4935818711636353,0,0,0.20239399464982108,2.0152376544709907,0.6210576209770646,1.2161200758184838,2.614482498768734,2.2447222969401808,2.814161175631404,-0.6955443423375082,-0.39554350971346697,2.6375958117320986,2.2157272115968962,-1.7970053511803308,0,0,1,0,0,0,1,1.1862056227549675,1.1549605606359483,0,0,2.2487116309187094,1.5920502702863633,1.033230290064599,3.0,2,4,4,10,Campeões
Graduation,Alone,0.9065168465571184,0,0,-0.6616911962624741,-0.02947106794110837,0.2184710606466963,1.4440758681424266,1.5318293981931583,2.2447222969401808,-0.0765307993742316,-0.6955443423375082,0.3249512173536342,0.8472813879664123,1.2910067453339673,-0.9679908568041674,0,0,0,0,0,0,1,0.24609867965128782,0.4920705166418628,0,0,0.8114773804238714,0.8051321649021228,-0.43950346739455076,1.6666666666666667,3,3,4,10,Campeões
Graduation,Alone,-1.148671772692397,1,0,-0.6271277886259822,-0.8663474971431576,-0.6621870400759845,-0.7169450430885512,-0.6518268555101215,-0.633133769048936,-0.7510255935422133,-0.6955443423375082,-1.1160382367805681,-0.9430330357992737,-0.5584341871918901,-0.9679908568041674,0,0,0,0,0,0,0,-1.6341152065560716,-1.442183268445357,1,1,-0.958449983611438,-1.162163098558478,-0.43950346739455076,0.3333333333333333,3,1,1,5,Em risco
Graduation,Alone,0.014781719902183344,1,0,0.2715208099228047,-0.8722827909672857,-0.5867020600140405,-0.6531174212378472,-0.6518268555101215,-0.6089501046288593,-0.7317543137088424,-0.16771822988834184,-0.7557908732470175,-0.9430330357992737,-0.8666743426128664,0.2755308847600777,0,0,0,0,0,0,0,-1.1213296012267917,0.11610302900342621,1,1,-0.930171068960498,-1.031010080994438,-0.43950346739455076,0.3333333333333333,2,1,1,4,Em risco
Postgraduate,Partner,0.2109391828648635,0,1,0.4789012557417555,0.42161126269262034,-0.6621870400759845,-0.6257627261589741,-0.6885269606143783,-0.6573174334690126,-0.01871695987411889,0.36010788256082454,1.405693307954286,-0.2269072662929993,0.05804612365006237,0.6900381319481593,0,0,0,0,0,0,0,0.07517014454152787,-1.1651545933433511,1,1,-0.1450153210049847,0.5428261297740428,-0.43950346739455076,1.1428571428571428,2,3,3,8,Leais
